kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
#004d00,#004d00,#004d00,#004d00,40.734232,-73.957969
#004d00,#004d00,#004d00,#004d00,40.733517,-73.957642
#004d00,#004d00,#004d00,#004d00,40.726097,-73.949881
#004d00,#004d00,#004d00,#004d00,40.726522,-73.951402
#004d00,#004d00,#004d00,#004d00,40.724666,-73.941416
#004d00,#004d00,#004d00,#004d00,40.722274,-73.942121
#004d00,#004d00,#004d00,#004d00,40.729297,-73.955513
#004d00,#004d00,#004d00,#004d00,40.735569,-73.95775
#004d00,#004d00,#004d00,#004d00,40.725517,-73.938709
#004d00,#004d00,#004d00,#004d00,40.719434,-73.947324
#004d00,#004d00,#004d00,#004d00,40.72432,-73.953189
#004d00,#004d00,#004d00,#004d00,40.7301,-73.955993
#004d00,#004d00,#004d00,#004d00,40.731849,-73.952436
#004d00,#004d00,#004d00,#004d00,40.725416,-73.946687
#004d00,#004d00,#004d00,#004d00,40.731975,-73.949505
#004d00,#004d00,#004d00,#004d00,40.727057,-73.958739
#004d00,#004d00,#004d00,#004d00,40.731257,-73.958692
#004d00,#004d00,#004d00,#004d00,40.733738,-73.949659
#004d00,#004d00,#004d00,#004d00,40.721127,-73.946038
#004d00,#004d00,#004d00,#004d00,40.733911,-73.953338
#004d00,#004d00,#004d00,#004d00,40.729866,-73.952298
#004d00,#004d00,#004d00,#004d00,40.724309,-73.940401
#004d00,#004d00,#004d00,#004d00,40.726952,-73.958549
#004d00,#004d00,#004d00,#004d00,40.732146,-73.954682
#004d00,#004d00,#004d00,#004d00,40.722355,-73.943082
#004d00,#004d00,#004d00,#004d00,40.732568,-73.95246
#004d00,#004d00,#004d00,#004d00,40.726959,-73.953698
#004d00,#004d00,#004d00,#004d00,40.723435,-73.940954
#004d00,#004d00,#004d00,#004d00,40.876306,-73.911229
#004d00,#004d00,#004d00,#004d00,40.871383,-73.917356
#004d00,#004d00,#004d00,#004d00,40.876074,-73.912851
#004d00,#004d00,#004d00,#004d00,40.875547,-73.909848
#004d00,#004d00,#004d00,#004d00,40.864547,-73.923091
#004d00,#004d00,#004d00,#004d00,40.862178,-73.919589
#004d00,#004d00,#004d00,#004d00,40.870728,-73.911989
#004d00,#004d00,#004d00,#004d00,40.865208,-73.924594
#004d00,#004d00,#004d00,#004d00,40.866856,-73.928461
#004d00,#004d00,#004d00,#004d00,40.864693,-73.926375
#004d00,#004d00,#004d00,#004d00,40.859571,-73.922676
#004d00,#004d00,#004d00,#004d00,40.868355,-73.918611
#004d00,#004d00,#004d00,#004d00,40.870353,-73.918647
#004d00,#004d00,#004d00,#004d00,40.868206,-73.926532
#004d00,#004d00,#004d00,#004d00,40.871726,-73.916888
