kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.685078,-73.927993
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.69121,-73.902831
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.816089,-73.917689
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.743248,-73.992564
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.732157,-73.896547
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.802763,-73.933573
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.630036,-73.921759
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.72754,-73.99941
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.759592,-73.980657
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.746012,-73.994263
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.839408,-73.858712
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.688937,-73.919108
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.756916,-73.985964
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.83563,-73.829256
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.610469,-73.95412
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.786154,-73.972427
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.689891,-73.979971
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.55411,-74.217896
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.64714,-74.004625
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.690972,-73.951685
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.671881,-73.954637
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.623441,-74.144725
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.752533,-73.987401
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.776574,-73.84215
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.719373,-73.773014
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.736213,-73.988173
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.746427,-73.887629
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.620615,-73.958598
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.867627,-73.89232
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.748405,-73.886908
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.724938,-73.990347
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.904799,-73.902121
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.677929,-73.805891
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.834348,-73.873192
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.832942,-73.935433
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.739844,-73.985524
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.611164,-74.002198
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.763289,-73.981667
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.664342,-73.89684
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.83097,-73.949462
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.752199,-73.993465
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.726975,-73.978282
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.64613,-73.973227
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.598835,-73.745472
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.721895,-73.977349
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.670167,-73.930994
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.740954,-74.005368
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.719528,-73.994377
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.701978,-73.801897
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.620687,-74.077408
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.733073,-74.003505
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.648039,-73.880778
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.668147,-73.978896
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.651455,-73.963232
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.849929,-73.931473
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.578183,-73.966771
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.636082,-73.951102
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.761715,-73.965008
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.858501,-73.90763
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.740881,-73.980197
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.710094,-74.01061
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.747758,-73.827955
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.781352,-73.981081
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.722416,-73.999334
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.674404,-73.896511
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.769596,-73.980795
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.77614,-73.910701
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.709508,-73.767503
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.702236,-73.956041
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.84226,-73.883531
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.608349,-73.977312
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.675659,-73.949959
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.64146,-73.940381
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.713539,-73.813744
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.665446,-73.951613
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.597699,-73.749063
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.774502,-73.955679
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.759216,-73.984639
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.677233,-73.915484
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.857122,-73.890515
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.717206,-73.955216
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.759987,-73.984505
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.672056,-73.941396
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.625587,-73.946649
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.674916,-73.952811
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.755702,-73.822708
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.810773,-73.952592
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.74773,-73.986839
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.664324,-73.752104
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.778559,-73.920219
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.757133,-73.971908
