dropoutPerc,kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
8.035714,#0077b3,#00111a,#00111a,#0077b3,40.705313,-74.012911
9.154929,#0077b3,#00111a,#00111a,#0077b3,40.865616,-73.924801
5.128205,#0077b3,#00111a,#00111a,#0077b3,40.728612,-73.887201
7.017543,#0077b3,#00111a,#00111a,#0077b3,40.697083,-73.786685
0.9774436,#0077b3,#00111a,#00111a,#0077b3,40.831814,-73.878702
8.724832,#0077b3,#00111a,#00111a,#0077b3,40.695726,-73.735762
7.228915,#0077b3,#00111a,#00111a,#0077b3,40.684972,-73.883042
0.0,#0077b3,#00111a,#00111a,#0077b3,40.751245,-73.93747
6.818181,#0077b3,#00111a,#00111a,#0077b3,40.818628,-73.920291
4.109589,#0077b3,#00111a,#00111a,#0077b3,40.87757,-73.913451
0.0,#0077b3,#00111a,#00111a,#0077b3,40.669946,-73.96034
7.198952,#0077b3,#00111a,#00111a,#0077b3,40.66691,-73.895137
14.58333,#0077b3,#00111a,#00111a,#0077b3,40.748624,-73.946443
11.7647,#0077b3,#00111a,#00111a,#0077b3,40.792938,-73.947168
12.5,#0077b3,#00111a,#00111a,#0077b3,40.729088,-73.982516
12.26415,#0077b3,#00111a,#00111a,#0077b3,40.754998,-73.926966
11.6279,#0077b3,#00111a,#00111a,#0077b3,40.854456,-73.89718
9.803921,#0077b3,#00111a,#00111a,#0077b3,40.588188,-73.981718
13.7931,#0077b3,#00111a,#00111a,#0077b3,40.774895,-73.985642
3.508771,#0077b3,#00111a,#00111a,#0077b3,40.815976,-73.955665
1.904761,#0077b3,#00111a,#00111a,#0077b3,40.8599,-73.860322
8.108108,#0077b3,#00111a,#00111a,#0077b3,40.675934,-73.939306
2.5,#0077b3,#00111a,#00111a,#0077b3,40.735539,-73.98745
7.692307,#0077b3,#00111a,#00111a,#0077b3,40.765551,-73.993584
3.555555,#0077b3,#00111a,#00111a,#0077b3,40.855509,-73.926263
7.608695,#0077b3,#00111a,#00111a,#0077b3,40.593438,-73.98625
2.325581,#0077b3,#00111a,#00111a,#0077b3,40.735539,-73.98745
7.619047,#0077b3,#00111a,#00111a,#0077b3,40.844001,-73.884535
10.38961,#0077b3,#00111a,#00111a,#0077b3,40.743367,-74.002764
4.225352,#0077b3,#00111a,#00111a,#0077b3,40.831607,-73.878101
4.255319,#0077b3,#00111a,#00111a,#0077b3,40.732148,-73.853596
12.5,#0077b3,#00111a,#00111a,#0077b3,40.658648,-73.928657
10.48387,#0077b3,#00111a,#00111a,#0077b3,40.87757,-73.913451
0.0,#0077b3,#00111a,#00111a,#0077b3,40.793765,-73.948464
12.6506,#0077b3,#00111a,#00111a,#0077b3,40.697083,-73.786685
4.166666,#0077b3,#00111a,#00111a,#0077b3,40.732708,-73.982641
11.49425,#0077b3,#00111a,#00111a,#0077b3,40.763679,-73.990346
14.40677,#0077b3,#00111a,#00111a,#0077b3,40.658815,-73.942977
7.75862,#0077b3,#00111a,#00111a,#0077b3,40.732148,-73.853596
3.669724,#0077b3,#00111a,#00111a,#0077b3,40.817601,-73.897985
2.877697,#0077b3,#00111a,#00111a,#0077b3,40.831814,-73.878702
14.10256,#0077b3,#00111a,#00111a,#0077b3,40.785175,-73.942018
4.109589,#0077b3,#00111a,#00111a,#0077b3,40.678899,-73.931664
8.333333,#0077b3,#00111a,#00111a,#0077b3,40.820915,-73.855857
14.60674,#0077b3,#00111a,#00111a,#0077b3,40.839933,-73.839158
0.0,#0077b3,#00111a,#00111a,#0077b3,40.692552,-73.958339
11.70212,#0077b3,#00111a,#00111a,#0077b3,40.818847,-73.905063
3.28542,#0077b3,#00111a,#00111a,#0077b3,40.650104,-73.949582
10.46511,#0077b3,#00111a,#00111a,#0077b3,40.678899,-73.931664
4.597701,#0077b3,#00111a,#00111a,#0077b3,40.593438,-73.98625
3.098591,#0077b3,#00111a,#00111a,#0077b3,40.729973,-73.992705
8.088235,#0077b3,#00111a,#00111a,#0077b3,40.680817,-73.752528
11.50442,#0077b3,#00111a,#00111a,#0077b3,40.87757,-73.913451
6.422018,#0077b3,#00111a,#00111a,#0077b3,40.855509,-73.926263
13.69863,#0077b3,#00111a,#00111a,#0077b3,40.715539,-73.955142
11.20689,#0077b3,#00111a,#00111a,#0077b3,40.831814,-73.878702
5.633802,#0077b3,#00111a,#00111a,#0077b3,40.81366,-73.920294
10.0,#0077b3,#00111a,#00111a,#0077b3,40.754998,-73.926966
6.976744,#0077b3,#00111a,#00111a,#0077b3,40.714722,-73.982528
12.84403,#0077b3,#00111a,#00111a,#0077b3,40.722423,-73.9906
11.22448,#0077b3,#00111a,#00111a,#0077b3,40.695726,-73.735762
12.60387,#0077b3,#00111a,#00111a,#0077b3,40.66691,-73.895137
1.769911,#0077b3,#00111a,#00111a,#0077b3,40.8599,-73.860322
13.69863,#0077b3,#00111a,#00111a,#0077b3,40.743367,-74.002764
14.73684,#0077b3,#00111a,#00111a,#0077b3,40.810135,-73.907157
4.651162,#0077b3,#00111a,#00111a,#0077b3,40.860937,-73.93006
5.758683,#0077b3,#00111a,#00111a,#0077b3,40.584482,-73.825288
0.0,#0077b3,#00111a,#00111a,#0077b3,40.742414,-74.002516
4.545454,#0077b3,#00111a,#00111a,#0077b3,40.839933,-73.839158
0.7731958,#0077b3,#00111a,#00111a,#0077b3,40.799309,-73.934182
5.895953,#0077b3,#00111a,#00111a,#0077b3,40.695726,-73.735762
3.614457,#0077b3,#00111a,#00111a,#0077b3,40.709935,-73.944766
10.81081,#0077b3,#00111a,#00111a,#0077b3,40.714722,-73.982528
12.25806,#0077b3,#00111a,#00111a,#0077b3,40.83944,-73.911745
2.816901,#0077b3,#00111a,#00111a,#0077b3,40.69735,-73.984717
8.888888,#0077b3,#00111a,#00111a,#0077b3,40.655764,-73.906688
1.086956,#0077b3,#00111a,#00111a,#0077b3,40.870196,-73.896468
9.090909,#0077b3,#00111a,#00111a,#0077b3,40.849475,-73.915611
13.18681,#0077b3,#00111a,#00111a,#0077b3,40.870196,-73.896468
8.695652,#0077b3,#00111a,#00111a,#0077b3,40.875549,-73.861423
8.860759,#0077b3,#00111a,#00111a,#0077b3,40.87757,-73.913451
5.084745,#0077b3,#00111a,#00111a,#0077b3,40.877505,-73.913666
14.86486,#0077b3,#00111a,#00111a,#0077b3,40.577159,-73.985636
6.0,#0077b3,#00111a,#00111a,#0077b3,40.713018,-73.798598
10.0,#0077b3,#00111a,#00111a,#0077b3,40.842483,-73.916202
3.125,#0077b3,#00111a,#00111a,#0077b3,40.66691,-73.895137
3.571428,#0077b3,#00111a,#00111a,#0077b3,40.888215,-73.85272
13.09523,#0077b3,#00111a,#00111a,#0077b3,40.820397,-73.892981
9.574468,#0077b3,#00111a,#00111a,#0077b3,40.737549,-73.853002
12.64367,#0077b3,#00111a,#00111a,#0077b3,40.831814,-73.878702
6.756756,#0077b3,#00111a,#00111a,#0077b3,40.66691,-73.895137
4.310344,#0077b3,#00111a,#00111a,#0077b3,40.870196,-73.896468
2.173913,#0077b3,#00111a,#00111a,#0077b3,40.757624,-73.983505
0.0,#0077b3,#00111a,#00111a,#0077b3,40.742414,-74.002516
8.333333,#0077b3,#00111a,#00111a,#0077b3,40.601385,-73.763754
5.681818,#0077b3,#00111a,#00111a,#0077b3,40.854456,-73.89718
13.44902,#0077b3,#00111a,#00111a,#0077b3,40.839933,-73.839158
11.56069,#0077b3,#00111a,#00111a,#0077b3,40.633643,-73.917554
7.228915,#0077b3,#00111a,#00111a,#0077b3,40.839514,-73.901847
5.194805,#0077b3,#00111a,#00111a,#0077b3,40.860937,-73.93006
9.859154,#0077b3,#00111a,#00111a,#0077b3,40.87757,-73.913451
10.07751,#0077b3,#00111a,#00111a,#0077b3,40.759219,-73.96695
7.070707,#0077b3,#00111a,#00111a,#0077b3,40.81832,-73.911183
11.2529,#0077b3,#00111a,#00111a,#0077b3,40.695726,-73.735762
6.343283,#0077b3,#00111a,#00111a,#0077b3,40.74336,-73.871498
0.9615384,#0077b3,#00111a,#00111a,#0077b3,40.841511,-73.874929
3.174603,#0077b3,#00111a,#00111a,#0077b3,40.696983,-73.976081
14.63414,#0077b3,#00111a,#00111a,#0077b3,40.593438,-73.98625
8.910891,#0077b3,#00111a,#00111a,#0077b3,40.806977,-73.938611
15.0,#0077b3,#00111a,#00111a,#0077b3,40.827486,-73.919027
11.62393,#0077b3,#00111a,#00111a,#0077b3,40.695726,-73.735762
7.826086,#0077b3,#00111a,#00111a,#0077b3,40.875549,-73.861423
7.317073,#0077b3,#00111a,#00111a,#0077b3,40.765409,-73.959814
8.695652,#0077b3,#00111a,#00111a,#0077b3,40.593516,-73.936674
10.86956,#0077b3,#00111a,#00111a,#0077b3,40.83944,-73.911745
13.20754,#0077b3,#00111a,#00111a,#0077b3,40.839933,-73.839158
2.702702,#0077b3,#00111a,#00111a,#0077b3,40.806977,-73.938611
11.5942,#0077b3,#00111a,#00111a,#0077b3,40.695726,-73.735762
6.849315,#0077b3,#00111a,#00111a,#0077b3,40.746426,-73.981167
0.7168458,#0077b3,#00111a,#00111a,#0077b3,40.785978,-73.974201
4.166666,#0077b3,#00111a,#00111a,#0077b3,40.83944,-73.911745
1.960784,#0077b3,#00111a,#00111a,#0077b3,40.729973,-73.992705
8.914728,#0077b3,#00111a,#00111a,#0077b3,40.855509,-73.926263
3.076923,#0077b3,#00111a,#00111a,#0077b3,40.87757,-73.913451
11.00917,#0077b3,#00111a,#00111a,#0077b3,40.855278,-73.8825
0.9174311,#0077b3,#00111a,#00111a,#0077b3,40.797122,-73.966784
9.803921,#0077b3,#00111a,#00111a,#0077b3,40.820915,-73.855857
7.142857,#0077b3,#00111a,#00111a,#0077b3,40.658815,-73.942977
2.061855,#0077b3,#00111a,#00111a,#0077b3,40.768026,-73.989122
7.407407,#0077b3,#00111a,#00111a,#0077b3,40.745696,-73.996619
14.44954,#0077b3,#00111a,#00111a,#0077b3,40.669939,-73.874362
13.04347,#0077b3,#00111a,#00111a,#0077b3,40.749547,-73.821594
0.0,#0077b3,#00111a,#00111a,#0077b3,40.870196,-73.896468
3.529411,#0077b3,#00111a,#00111a,#0077b3,40.83944,-73.911745
2.962962,#0077b3,#00111a,#00111a,#0077b3,40.790187,-73.944012
4.79452,#0077b3,#00111a,#00111a,#0077b3,40.66691,-73.895137
2.702702,#0077b3,#00111a,#00111a,#0077b3,40.66905,-73.961729
2.29885,#0077b3,#00111a,#00111a,#0077b3,40.831201,-73.887229
3.225806,#0077b3,#00111a,#00111a,#0077b3,40.765551,-73.993584
1.904761,#0077b3,#00111a,#00111a,#0077b3,40.8599,-73.860322
6.849315,#0077b3,#00111a,#00111a,#0077b3,40.690085,-73.989258
7.317073,#0077b3,#00111a,#00111a,#0077b3,40.870196,-73.896468
9.540636,#0077b3,#00111a,#00111a,#0077b3,40.684668,-73.947523
13.48314,#0077b3,#00111a,#00111a,#0077b3,40.855509,-73.926263
10.25641,#0077b3,#00111a,#00111a,#0077b3,40.669519,-73.95516
5.0,#0077b3,#00111a,#00111a,#0077b3,40.763679,-73.990346
12.74509,#0077b3,#00111a,#00111a,#0077b3,40.87757,-73.913451
6.185567,#0077b3,#00111a,#00111a,#0077b3,40.818847,-73.905063
14.16309,#0077b3,#00111a,#00111a,#0077b3,40.69671,-73.947301
14.14141,#0077b3,#00111a,#00111a,#0077b3,40.732148,-73.853596
12.16216,#0077b3,#00111a,#00111a,#0077b3,40.827748,-73.900672
14.93506,#0077b3,#00111a,#00111a,#0077b3,40.813623,-73.926063
3.342618,#0077b3,#00111a,#00111a,#0077b3,40.650104,-73.949582
0.0,#0077b3,#00111a,#00111a,#0077b3,40.740685,-73.989602
6.645569,#0077b3,#00111a,#00111a,#0077b3,40.66927,-73.97875
5.141388,#0077b3,#00111a,#00111a,#0077b3,40.728612,-73.887201
5.57103,#0077b3,#00111a,#00111a,#0077b3,40.601385,-73.763754
4.444444,#0077b3,#00111a,#00111a,#0077b3,40.729088,-73.982516
0.0,#0077b3,#00111a,#00111a,#0077b3,40.669946,-73.96034
14.63414,#0077b3,#00111a,#00111a,#0077b3,40.709228,-74.012182
8.0,#0077b3,#00111a,#00111a,#0077b3,40.729088,-73.982516
14.70588,#0077b3,#00111a,#00111a,#0077b3,40.713018,-73.798598
11.11111,#0077b3,#00111a,#00111a,#0077b3,40.713018,-73.798598
5.714285,#0077b3,#00111a,#00111a,#0077b3,40.705313,-74.012911
9.876543,#0077b3,#00111a,#00111a,#0077b3,40.743367,-74.002764
10.4,#0077b3,#00111a,#00111a,#0077b3,40.729705,-73.845094
7.865168,#0077b3,#00111a,#00111a,#0077b3,40.729088,-73.982516
10.9589,#0077b3,#00111a,#00111a,#0077b3,40.827748,-73.900672
5.797101,#0077b3,#00111a,#00111a,#0077b3,40.760319,-73.818037
13.69047,#0077b3,#00111a,#00111a,#0077b3,40.85984,-73.888295
0.0,#0077b3,#00111a,#00111a,#0077b3,40.735539,-73.98745
0.0,#0077b3,#00111a,#00111a,#0077b3,40.802626,-73.954218
11.20689,#0077b3,#00111a,#00111a,#0077b3,40.831814,-73.878702
8.080808,#0077b3,#00111a,#00111a,#0077b3,40.842483,-73.916202
1.769911,#0077b3,#00111a,#00111a,#0077b3,40.719387,-73.979781
10.0,#0077b3,#00111a,#00111a,#0077b3,40.765551,-73.993584
4.477611,#0077b3,#00111a,#00111a,#0077b3,40.827486,-73.919027
2.803738,#0077b3,#00111a,#00111a,#0077b3,40.679527,-74.002004
8.695652,#0077b3,#00111a,#00111a,#0077b3,40.75141,-73.936879
14.66666,#0077b3,#00111a,#00111a,#0077b3,40.678899,-73.931664
7.317073,#0077b3,#00111a,#00111a,#0077b3,40.839514,-73.901847
12.5,#0077b3,#00111a,#00111a,#0077b3,40.729088,-73.982516
9.836065,#0077b3,#00111a,#00111a,#0077b3,40.722246,-73.9534
1.052631,#0077b3,#00111a,#00111a,#0077b3,40.709935,-73.944766
2.542372,#0077b3,#00111a,#00111a,#0077b3,40.692552,-73.958339
0.0,#0077b3,#00111a,#00111a,#0077b3,40.680817,-73.752528
2.352941,#0077b3,#00111a,#00111a,#0077b3,40.764961,-73.826964
8.333333,#0077b3,#00111a,#00111a,#0077b3,40.765551,-73.993584
12.64367,#0077b3,#00111a,#00111a,#0077b3,40.712254,-73.983975
13.65638,#0077b3,#00111a,#00111a,#0077b3,40.708343,-73.80413
3.125,#0077b3,#00111a,#00111a,#0077b3,40.716184,-73.993521
8.267716,#0077b3,#00111a,#00111a,#0077b3,40.815976,-73.955665
10.0,#0077b3,#00111a,#00111a,#0077b3,40.633643,-73.917554
0.8547008,#0077b3,#00111a,#00111a,#0077b3,40.647776,-73.921543
14.28571,#0077b3,#00111a,#00111a,#0077b3,40.855509,-73.926263
4.220779,#0077b3,#00111a,#00111a,#0077b3,40.735539,-73.98745
1.834862,#0077b3,#00111a,#00111a,#0077b3,40.841511,-73.874929
11.0,#0077b3,#00111a,#00111a,#0077b3,40.68468,-73.991029
6.25,#0077b3,#00111a,#00111a,#0077b3,40.839933,-73.839158
7.333333,#0077b3,#00111a,#00111a,#0077b3,40.756095,-73.92519
0.0,#0077b3,#00111a,#00111a,#66ccff,40.83944,-73.911745
10.10101,#0077b3,#00111a,#00111a,#66ccff,40.723767,-74.004844
13.82978,#0077b3,#00111a,#00111a,#66ccff,40.704733,-74.011405
2.173913,#0077b3,#00111a,#00111a,#66ccff,40.815976,-73.955665
11.7647,#0077b3,#00111a,#00111a,#66ccff,40.627236,-74.039737
7.692307,#0077b3,#00111a,#00111a,#66ccff,40.818847,-73.905063
9.195402,#0077b3,#00111a,#00111a,#66ccff,40.794822,-73.933201
11.81818,#0077b3,#00111a,#00111a,#66ccff,40.697083,-73.786685
9.774436,#0077b3,#00111a,#00111a,#66ccff,40.756095,-73.92519
5.479452,#0077b3,#00111a,#00111a,#66ccff,40.83944,-73.911745
14.28571,#0077b3,#00111a,#00111a,#66ccff,40.76558,-73.959603
1.935483,#0077b3,#00111a,#00111a,#66ccff,40.680817,-73.752528
8.820403,#0077b3,#00111a,#00111a,#66ccff,40.593438,-73.98625
0.0,#0077b3,#00111a,#00111a,#66ccff,40.870196,-73.896468
4.597701,#0077b3,#00111a,#00111a,#66ccff,40.735539,-73.98745
0.0,#0077b3,#00111a,#00111a,#66ccff,40.669946,-73.96034
1.982651,#0077b3,#00111a,#00111a,#66ccff,40.593438,-73.98625
4.0,#0077b3,#00111a,#00111a,#66ccff,40.768026,-73.989122
0.0,#0077b3,#00111a,#00111a,#66ccff,40.71164,-73.909241
6.896551,#0077b3,#00111a,#00111a,#66ccff,40.695453,-73.968767
4.545454,#0077b3,#00111a,#00111a,#66ccff,40.83944,-73.911745
0.0,#0077b3,#00111a,#00111a,#66ccff,40.701592,-73.988627
12.5,#0077b3,#00111a,#00111a,#66ccff,40.839933,-73.839158
12.04819,#0077b3,#00111a,#00111a,#66ccff,40.841224,-73.898684
9.756097,#0077b3,#00111a,#00111a,#66ccff,40.669946,-73.96034
7.291666,#0077b3,#00111a,#00111a,#66ccff,40.649504,-73.958257
9.876543,#0077b3,#00111a,#00111a,#66ccff,40.74183,-74.000396
0.456621,#0077b3,#00111a,#00111a,#66ccff,40.669946,-73.96034
12.37113,#0077b3,#00111a,#00111a,#66ccff,40.714722,-73.982528
1.40845,#0077b3,#00111a,#00111a,#66ccff,40.83944,-73.911745
0.7751937,#0077b3,#00111a,#00111a,#66ccff,40.715539,-73.955142
0.0,#0077b3,#00111a,#00111a,#66ccff,40.583274,-73.833653
14.01734,#0077b3,#00111a,#00111a,#66ccff,40.745492,-73.953186
5.338078,#0077b3,#00111a,#00111a,#66ccff,40.74336,-73.871498
14.13043,#0077b3,#00111a,#00111a,#66ccff,40.68468,-73.991029
0.9049773,#0077b3,#00111a,#00111a,#66ccff,40.69735,-73.984717
8.108108,#0077b3,#00111a,#00111a,#66ccff,40.738615,-73.824042
6.14035,#0077b3,#00111a,#00111a,#66ccff,40.641102,-73.898146
0.729927,#0077b3,#00111a,#00111a,#66ccff,40.718092,-73.976128
6.557377,#0077b3,#00111a,#00111a,#66ccff,40.633643,-73.917554
10.41666,#0077b3,#00111a,#00111a,#66ccff,40.745836,-73.940381
4.564755,#0077b3,#00111a,#00111a,#66ccff,40.742643,-73.936414
6.122448,#0077b3,#00111a,#00111a,#66ccff,40.690085,-73.989258
3.424657,#0077b3,#00111a,#00111a,#66ccff,40.764968,-73.789775
14.66666,#0077b3,#00111a,#00111a,#66ccff,40.743415,-73.933398
1.869158,#0077b3,#00111a,#00111a,#66ccff,40.695447,-73.985602
4.938271,#0077b3,#00111a,#00111a,#66ccff,40.711603,-73.770948
0.0,#0077b3,#00111a,#00111a,#66ccff,40.757624,-73.983505
6.25,#0077b3,#00111a,#00111a,#66ccff,40.817323,-73.947082
7.017543,#0077b3,#00111a,#00111a,#66ccff,40.684972,-73.883042
7.608695,#0077b3,#00111a,#00111a,#66ccff,40.593438,-73.98625
0.0,#0077b3,#00111a,#00111a,#66ccff,40.695052,-73.833953
4.347826,#0077b3,#00111a,#0077b3,#66ccff,40.741218,-73.988787
7.317073,#0077b3,#00111a,#0077b3,#66ccff,40.818628,-73.920291
0.0,#0077b3,#00111a,#0077b3,#66ccff,40.768026,-73.989122
10.38251,#0077b3,#00111a,#0077b3,#66ccff,40.71147,-74.001169
8.196721,#0077b3,#00111a,#0077b3,#66ccff,40.839933,-73.839158
1.123595,#0077b3,#00111a,#0077b3,#66ccff,40.593438,-73.98625
3.361344,#0077b3,#00111a,#0077b3,#66ccff,40.695447,-73.985602
0.0,#0077b3,#00111a,#0077b3,#66ccff,40.732708,-73.982641
0.3521126,#0077b3,#00111a,#0077b3,#66ccff,40.771367,-73.924307
11.83673,#0077b3,#00111a,#0077b3,#66ccff,40.763679,-73.990346
2.702702,#0077b3,#00111a,#0077b3,#66ccff,40.827433,-73.897428
7.142857,#0077b3,#00111a,#0077b3,#66ccff,40.680315,-73.84202
1.5625,#0077b3,#00111a,#0077b3,#66ccff,40.66691,-73.895137
0.0,#0077b3,#00111a,#0077b3,#66ccff,40.735539,-73.98745
10.65573,#0077b3,#00111a,#0077b3,#66ccff,40.827316,-73.90472
3.90625,#0077b3,#00111a,#0077b3,#66ccff,40.719387,-73.979781
0.0,#0077b3,#00111a,#0077b3,#66ccff,40.815244,-73.944316
2.325581,#0077b3,#00111a,#0077b3,#66ccff,40.735539,-73.98745
9.411764,#0077b3,#00111a,#0077b3,#66ccff,40.708519,-73.855803
7.281553,#0077b3,#00111a,#0077b3,#66ccff,40.674715,-73.783887
8.247422,#0077b3,#00111a,#0077b3,#66ccff,40.641102,-73.898146
13.10344,#0077b3,#00111a,#0077b3,#66ccff,40.714722,-73.982528
7.434944,#0077b3,#00111a,#0077b3,#66ccff,40.658815,-73.942977
13.51351,#0077b3,#00111a,#0077b3,#66ccff,40.678467,-73.96201
2.479338,#0077b3,#00111a,#0077b3,#66ccff,40.684972,-73.883042
10.22727,#0077b3,#00111a,#0077b3,#66ccff,40.712254,-73.983975
0.8968609,#0077b3,#00111a,#0077b3,#66ccff,40.69735,-73.984717
3.195876,#0077b3,#00111a,#0077b3,#66ccff,40.669939,-73.874362
10.30927,#0077b3,#00111a,#0077b3,#66ccff,40.83944,-73.911745
1.666666,#0077b3,#00111a,#0077b3,#66ccff,40.680817,-73.752528
14.88549,#0077b3,#00111a,#0077b3,#66ccff,40.680817,-73.752528
5.194805,#0077b3,#00111a,#0077b3,#66ccff,40.831201,-73.887229
14.4654,#0077b3,#00111a,#0077b3,#66ccff,40.865616,-73.924801
8.0,#0077b3,#00111a,#0077b3,#66ccff,40.649504,-73.958257
14.18439,#0077b3,#00111a,#0077b3,#66ccff,40.633643,-73.917554
4.600219,#0077b3,#00111a,#0077b3,#66ccff,40.695726,-73.735762
14.79028,#0077b3,#00111a,#0077b3,#66ccff,40.593516,-73.936674
5.555555,#0077b3,#00111a,#0077b3,#66ccff,40.831814,-73.878702
0.8928571,#0077b3,#00111a,#0077b3,#66ccff,40.771283,-73.781082
15.0,#0077b3,#00111a,#0077b3,#66ccff,40.705038,-73.938666
10.52631,#0077b3,#00111a,#0077b3,#66ccff,40.641102,-73.898146
10.15037,#0077b3,#00111a,#0077b3,#66ccff,40.695447,-73.985602
0.0,#0077b3,#00111a,#0077b3,#66ccff,40.83944,-73.911745
2.666666,#0077b3,#00111a,#0077b3,#66ccff,40.745836,-73.940381
0.0,#0077b3,#00111a,#0077b3,#66ccff,40.71164,-73.909241
9.722222,#0077b3,#00111a,#0077b3,#66ccff,40.717988,-74.013842
8.247422,#0077b3,#00111a,#0077b3,#66ccff,40.714722,-73.982528
0.0,#0077b3,#00111a,#0077b3,#66ccff,40.761511,-73.988638
0.8196721,#0077b3,#00111a,#0077b3,#66ccff,40.593516,-73.936674
12.75167,#0077b3,#00111a,#0077b3,#66ccff,40.865616,-73.924801
8.421052,#0077b3,#00111a,#0077b3,#66ccff,40.716184,-73.993521
10.11235,#0077b3,#00111a,#0077b3,#66ccff,40.855509,-73.926263
7.98479,#0077b3,#00111a,#0077b3,#66ccff,40.593438,-73.98625
10.0,#0077b3,#00111a,#0077b3,#66ccff,40.633643,-73.917554
12.03703,#0077b3,#00111a,#0077b3,#66ccff,40.65979,-73.92061
6.165703,#0077b3,#00111a,#0077b3,#66ccff,40.728612,-73.887201
10.38961,#0077b3,#00111a,#0077b3,#66ccff,40.675934,-73.939306
12.54752,#0077b3,#00111a,#0077b3,#66ccff,40.669946,-73.96034
6.818181,#0077b3,#00111a,#0077b3,#66ccff,40.722246,-73.9534
1.960784,#0077b3,#00111a,#0077b3,#66ccff,40.647776,-73.921543
9.473684,#0077b3,#00111a,#0077b3,#66ccff,40.806977,-73.938611
0.0,#0077b3,#00111a,#0077b3,#66ccff,40.649504,-73.958257
2.371541,#0077b3,#00111a,#0077b3,#66ccff,40.593438,-73.98625
1.388888,#0077b3,#00111a,#0077b3,#66ccff,40.745836,-73.940381
10.06711,#0077b3,#00111a,#0077b3,#66ccff,40.69735,-73.984717
13.0352,#0077b3,#00111a,#0077b3,#66ccff,40.728612,-73.887201
14.49275,#0077b3,#00111a,#0077b3,#66ccff,40.749547,-73.821594
3.658536,#0077b3,#00111a,#0077b3,#66ccff,40.831201,-73.887229
14.58333,#0077b3,#00111a,#0077b3,#66ccff,40.748624,-73.946443
13.11475,#0077b3,#00111a,#0077b3,#66ccff,40.785978,-73.974201
5.813953,#0077b3,#00111a,#0077b3,#66ccff,40.8599,-73.860322
10.22727,#0077b3,#00111a,#0077b3,#66ccff,40.641102,-73.898146
3.323262,#0077b3,#00111a,#0077b3,#66ccff,40.763679,-73.990346
9.459459,#0077b3,#00111a,#0077b3,#66ccff,40.678535,-73.87523
6.329113,#0077b3,#00111a,#0077b3,#66ccff,40.74336,-73.871498
11.7647,#0077b3,#00111a,#0077b3,#66ccff,40.743367,-74.002764
14.85623,#0077b3,#00111a,#0077b3,#66ccff,40.593516,-73.936674
8.823529,#0077b3,#00111a,#0077b3,#66ccff,40.647776,-73.921543
1.149425,#0077b3,#00111a,#0077b3,#66ccff,40.649504,-73.958257
8.463661,#0077b3,#00111a,#0077b3,#66ccff,40.728612,-73.887201
7.368421,#0077b3,#00111a,#0077b3,#66ccff,40.709935,-73.944766
7.142857,#0077b3,#00111a,#0077b3,#66ccff,40.593438,-73.98625
13.04347,#0077b3,#00111a,#0077b3,#66ccff,40.831607,-73.878101
11.22448,#0077b3,#00111a,#0077b3,#66ccff,40.714722,-73.982528
4.285714,#0077b3,#00111a,#0077b3,#66ccff,40.711894,-73.939176
1.626016,#0077b3,#00111a,#0077b3,#66ccff,40.679527,-74.002004
1.190476,#0077b3,#00111a,#0077b3,#66ccff,40.692184,-73.963002
13.97849,#0077b3,#00111a,#0077b3,#66ccff,40.66905,-73.961729
6.342494,#0077b3,#00111a,#0077b3,#66ccff,40.584482,-73.825288
8.888888,#0077b3,#00111a,#0077b3,#66ccff,40.865743,-73.859689
11.53846,#0077b3,#00111a,#0077b3,#66ccff,40.810713,-73.956233
8.536585,#0077b3,#00111a,#0077b3,#66ccff,40.815546,-73.930441
14.0625,#0077b3,#00111a,#0077b3,#66ccff,40.810135,-73.907157
0.0,#0077b3,#00111a,#0077b3,#66ccff,40.649504,-73.958257
3.448275,#0077b3,#00111a,#0077b3,#66ccff,40.855278,-73.8825
12.55006,#0077b3,#0077b3,#0077b3,#66ccff,40.708519,-73.855803
8.910891,#0077b3,#0077b3,#0077b3,#66ccff,40.714722,-73.982528
13.6,#0077b3,#0077b3,#0077b3,#66ccff,40.877505,-73.913666
1.754385,#0077b3,#0077b3,#0077b3,#66ccff,40.700606,-73.794181
9.090909,#0077b3,#0077b3,#0077b3,#66ccff,40.695447,-73.985602
7.936507,#0077b3,#0077b3,#0077b3,#66ccff,40.714722,-73.982528
10.86956,#0077b3,#0077b3,#0077b3,#66ccff,40.831201,-73.887229
2.439024,#0077b3,#0077b3,#0077b3,#66ccff,40.815546,-73.930441
11.66666,#0077b3,#0077b3,#0077b3,#66ccff,40.678899,-73.931664
8.421052,#0077b3,#0077b3,#0077b3,#66ccff,40.649504,-73.958257
0.9523809,#0077b3,#0077b3,#0077b3,#66ccff,40.695052,-73.833953
7.586206,#0077b3,#0077b3,#0077b3,#66ccff,40.759219,-73.96695
1.502347,#0077b3,#0077b3,#0077b3,#66ccff,40.593438,-73.98625
0.0,#0077b3,#0077b3,#0077b3,#66ccff,40.793765,-73.948464
14.28571,#0077b3,#0077b3,#0077b3,#66ccff,40.757624,-73.983505
5.128205,#0077b3,#0077b3,#0077b3,#66ccff,40.855278,-73.8825
1.25,#0077b3,#0077b3,#0077b3,#66ccff,40.735539,-73.98745
0.0,#0077b3,#0077b3,#0077b3,#66ccff,40.761511,-73.988638
